no,"sex(male:1,female:0)",age,height,weight,bmi,preference, experimental environment,sensitivity,date,time,room((meeting:1 reception:2 drinks:3)),thermal sensation,thermal comfort(com:1 discom:0),thermal preference (C:1 U:2 W:3),seat number,temp,humid
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,16:30:00,2.0,0.7,1.0,2.0,13.0,25.6,17.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,17:00:00,2.0,0.6,1.0,2.0,13.0,25.4,17.9
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,17:30:00,2.0,0.6,1.0,2.0,13.0,25.2,17.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,9:00:00,1.0,0.0,1.0,2.0,1.0,21.9,11.8
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,1.0,22.5,13.2
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,10:00:00,1.0,-0.2,1.0,2.0,1.0,22.8,14.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,10:30:00,1.0,-0.2,1.0,2.0,1.0,23.1,14.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,11:00:00,1.0,0.5,1.0,2.0,1.0,24.1,14.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,11:30:00,1.0,0.5,1.0,2.0,1.0,24.6,14.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,12:00:00,1.0,0.6,1.0,2.0,1.0,25.0,13.9
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,14:30:00,1.0,1.0,1.0,1.0,1.0,25.8,13.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,15:00:00,1.0,1.0,1.0,1.0,1.0,25.4,14.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,15:30:00,1.0,0.8,1.0,2.0,1.0,25.2,14.9
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,16:00:00,1.0,0.8,1.0,2.0,1.0,25.2,15.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,16:30:00,1.0,0.7,1.0,2.0,1.0,25.1,15.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,17:00:00,1.0,0.5,1.0,2.0,1.0,25.1,16.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,17:30:00,1.0,0.4,1.0,2.0,1.0,25.0,16.2
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,3.0,22.8,16.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,9:30:00,1.0,0.0,1.0,2.0,3.0,23.2,18.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,3.0,23.5,19.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,3.0,23.8,19.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,11:00:00,1.0,0.2,1.0,2.0,3.0,24.0,19.8
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,11:30:00,1.0,0.1,1.0,2.0,3.0,24.1,20.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,12:00:00,1.0,0.1,1.0,2.0,3.0,24.2,20.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,14:30:00,1.0,0.0,1.0,2.0,3.0,23.9,18.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,15:00:00,1.0,1.5,0.0,1.0,3.0,24.5,18.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,15:30:00,1.0,2.0,0.0,1.0,3.0,25.1,18.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,16:00:00,1.0,1.0,0.0,1.0,3.0,25.0,19.9
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,16:30:00,1.0,0.3,1.0,2.0,3.0,24.9,20.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,17:00:00,1.0,0.3,1.0,2.0,3.0,24.9,20.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,3.0,24.8,20.1
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,9:00:00,2.0,-1.0,1.0,3.0,15.0,24.5,12.5
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,9:30:00,2.0,0.0,1.0,2.0,15.0,26.1,12.5
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,10:00:00,2.0,1.0,1.0,1.0,15.0,26.5,13.1
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,10:30:00,2.0,0.0,1.0,2.0,15.0,24.7,14.5
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,11:00:00,2.0,0.0,1.0,2.0,15.0,24.3,15.2
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,11:30:00,2.0,0.0,1.0,2.0,15.0,24.1,15.6
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,12:00:00,2.0,0.0,1.0,2.0,15.0,24.1,15.9
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,14:30:00,2.0,0.0,1.0,2.0,15.0,24.5,14.9
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,15:00:00,2.0,0.0,1.0,2.0,15.0,24.9,15.0
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,15:30:00,2.0,1.0,1.0,1.0,15.0,25.2,15.5
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,16:00:00,2.0,1.0,1.0,1.0,15.0,25.4,15.5
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,16:30:00,2.0,1.0,1.0,1.0,15.0,25.5,15.7
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,17:00:00,2.0,0.0,1.0,2.0,15.0,25.3,16.0
5,1,24,175.0,68.0,22.20408163,-1,1,0,2021/1/13,17:30:00,2.0,1.0,1.0,2.0,15.0,25.1,16.0
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,9:00:00,2.0,-1.0,0.0,3.0,2.0,17.1,18.6
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,9:30:00,2.0,-1.0,0.0,3.0,2.0,18.4,19.8
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,10:00:00,2.0,-1.0,0.0,3.0,2.0,22.4,15.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,10:30:00,2.0,-1.0,0.0,3.0,2.0,23.9,14.6
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,11:00:00,2.0,0.0,1.0,2.0,2.0,27.1,12.2
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,11:30:00,2.0,0.0,1.0,2.0,2.0,25.3,14.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,12:00:00,2.0,0.0,1.0,2.0,2.0,26.0,14.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,14:30:00,2.0,0.0,1.0,2.0,2.0,26.3,13.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,15:00:00,2.0,0.0,1.0,2.0,2.0,26.9,13.6
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,15:30:00,2.0,0.0,1.0,2.0,2.0,27.5,13.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,16:00:00,2.0,0.0,1.0,2.0,2.0,24.0,16.5
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,16:30:00,2.0,0.0,1.0,2.0,2.0,23.1,17.6
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,17:00:00,2.0,0.0,1.0,2.0,2.0,22.7,18.5
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,17:30:00,2.0,-1.0,0.0,3.0,2.0,22.4,18.5
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,9:00:00,3.0,0.0,1.0,2.0,7.0,22.7,17.0
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,9:30:00,3.0,0.0,1.0,2.0,7.0,23.1,17.7
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,10:00:00,3.0,0.0,1.0,2.0,7.0,23.0,17.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,10:30:00,3.0,0.0,1.0,2.0,7.0,23.6,20.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,11:00:00,3.0,0.0,1.0,2.0,7.0,23.8,20.9
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,11:30:00,3.0,0.0,1.0,2.0,7.0,24.1,21.6
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,12:00:00,3.0,0.0,1.0,2.0,7.0,23.9,20.7
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,14:30:00,3.0,0.0,1.0,2.0,7.0,24.2,19.2
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,15:00:00,3.0,0.0,1.0,2.0,7.0,24.5,19.9
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,15:30:00,3.0,0.0,1.0,2.0,7.0,24.7,20.6
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,16:00:00,3.0,0.0,1.0,3.0,7.0,24.6,18.6
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,16:30:00,3.0,0.0,1.0,2.0,7.0,24.5,19.5
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,17:00:00,3.0,1.0,0.0,1.0,7.0,26.7,18.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/15,17:30:00,3.0,0.0,1.0,2.0,7.0,28.0,17.7
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,14.0,22.8,16.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,9:30:00,1.0,-0.5,1.0,3.0,14.0,23.2,18.3
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,14.0,23.5,19.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,14.0,23.8,19.7
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,14.0,24.0,19.8
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,11:30:00,1.0,0.0,1.0,2.0,14.0,24.1,20.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,14.0,24.2,20.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,14:30:00,1.0,0.0,1.0,2.0,14.0,23.9,18.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,15:00:00,1.0,1.0,0.0,1.0,14.0,24.5,18.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,15:30:00,1.0,1.0,0.0,1.0,14.0,25.1,18.7
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,16:00:00,1.0,1.0,0.0,1.0,14.0,25.0,19.9
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,16:30:00,1.0,1.0,0.0,1.0,14.0,24.9,20.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,17:00:00,1.0,0.5,1.0,1.0,14.0,24.9,20.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,14.0,24.8,20.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,9:00:00,2.0,-0.5,1.0,2.0,9.0,21.8,17.7
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,9:30:00,2.0,0.0,1.0,2.0,9.0,22.4,18.0
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,10:00:00,2.0,0.5,1.0,2.0,9.0,22.8,18.3
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,10:30:00,2.0,0.0,1.0,2.0,9.0,26.2,16.2
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,11:00:00,2.0,0.5,1.0,2.0,9.0,26.9,15.6
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,11:30:00,2.0,0.0,1.0,2.0,9.0,27.0,15.9
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,12:00:00,2.0,0.0,1.0,2.0,9.0,27.4,16.0
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,14:30:00,2.0,0.0,1.0,2.0,9.0,28.3,13.7
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,15:00:00,2.0,0.0,1.0,2.0,9.0,26.3,16.0
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,15:30:00,2.0,0.5,1.0,2.0,9.0,26.0,16.8
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,16:00:00,2.0,0.0,1.0,2.0,9.0,25.8,17.0
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,16:30:00,2.0,0.0,1.0,2.0,9.0,25.7,17.4
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,17:00:00,2.0,0.0,1.0,2.0,9.0,25.5,17.5
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/15,17:30:00,2.0,0.0,1.0,2.0,9.0,25.3,17.3
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,8.0,22.8,16.4
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,9:30:00,1.0,0.0,1.0,2.0,8.0,23.2,18.3
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,8.0,23.5,19.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,10:30:00,1.0,0.5,1.0,2.0,8.0,23.8,19.7
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,8.0,24.0,19.8
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,11:30:00,1.0,0.0,1.0,2.0,8.0,24.1,20.1
