no,sex,age,height(cm),weight(kg),bmi,city,sub thermal preference(-1:cool 0:n 1:warm),thermal sensitivity(0:in 1:slight 2:very),environment assess(-1:cool 0:n 1:warm),importance of tin(1:vui ~ 5:vi),importance of hin(1:vui ~ 5:vi),importance of ari_quality(1:vui ~ 5:vi),importance of air_speed(1:vui ~ 5:vi),importance of weather(1:vui ~ 5:vi),importance of tout(1:vui ~ 5:vi),importance of hout(1:vui ~ 5:vi),importance of mood(1:vui ~ 5:vi), importance of emotion to tolerance(1:vui ~ 5:vi),date,time,room,seat,cloth,thermal sensation,humidity sensation,thermal acceptance(1:a 0:una),"thermal comfort (1:com,0:uncom",air speed acceptable (1:a 0:una),"thermal preference(-1:c,0:not change,1:w)","mood(1:pos,0:neural,1:neg)",temp,humid
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/21,14:30:00,room5,2,短袖+长裤+防晒外套,nan,nan,nan,nan,nan,nan,nan,24.8,57.7
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/21,15:00:00,room5,2,短袖+长裤+防晒外套,nan,nan,nan,nan,nan,nan,nan,24.7,57.9
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/21,15:30:00,room5,2,短袖+长裤+防晒外套,nan,nan,nan,nan,nan,nan,nan,24.5,57.4
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/21,16:00:00,room5,2,短袖+长裤+防晒外套,nan,nan,nan,nan,nan,nan,nan,24.5,57.4
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/21,16:30:00,room5,2,短袖+长裤+防晒外套,nan,nan,nan,nan,nan,nan,nan,24.6,58.4
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/21,17:00:00,room5,2,短袖+长裤+防晒外套,nan,nan,nan,nan,nan,nan,nan,24.6,58.0
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/21,17:30:00,room5,2,短袖+长裤+防晒外套,nan,nan,nan,nan,nan,nan,nan,24.4,57.7
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/21,18:00:00,room5,2,短袖+长裤+防晒外套,nan,nan,nan,nan,nan,nan,nan,24.3,57.9
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,09:00:00,room5,14,短袖+长裤+运动鞋,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,24.4,59.6
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,09:30:00,room5,15,短袖+长裤+运动鞋,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,24.6,59.3
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,10:00:00,room5,15,短袖+长裤+运动鞋,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.6,59.1
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,10:30:00,room5,15,短袖+长裤+运动鞋,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.7,59.4
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,11:00:00,room5,15,短袖+长裤+运动鞋,-0.5,-0.5,1.0,1.0,1.0,1.0,0.0,25.3,60.4
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,11:30:00,room5,15,短袖+长裤+运动鞋,-0.5,-0.5,1.0,1.0,1.0,1.0,0.0,25.6,59.8
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,12:00:00,room5,15,短袖+长裤+运动鞋,0.0,-0.5,1.0,1.0,1.0,0.0,0.0,25.8,59.6
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,14:30:00,room5,15,短袖+长裤+运动鞋,0.5,-1.0,1.0,0.0,1.0,-1.0,0.0,25.9,59.0
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,15:00:00,room5,15,短袖+长裤+运动鞋,1.5,-2.0,0.0,0.0,1.0,-1.0,0.0,26.3,59.4
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,15:30:00,room5,15,短袖+长裤+运动鞋,2.0,-2.5,0.0,0.0,1.0,-1.0,0.0,26.4,59.7
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,16:00:00,room5,15,短袖+长裤+运动鞋,2.5,-2.0,0.0,0.0,1.0,-1.0,0.0,26.8,60.6
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,16:30:00,room5,15,短袖+长裤+运动鞋,3.0,-2.5,0.0,0.0,0.0,-1.0,-1.0,27.0,60.8
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,17:00:00,room5,15,短袖+长裤+运动鞋,3.0,-2.5,0.0,0.0,0.0,-1.0,0.0,27.0,60.8
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,17:30:00,room5,15,短袖+长裤+运动鞋,3.0,-2.5,0.0,0.0,0.0,-1.0,0.0,26.9,60.8
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/22,18:00:00,room5,15,短袖+长裤+运动鞋,2.5,-2.5,0.0,0.0,0.0,-1.0,0.0,26.9,61.2
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,09:00:00,room5,15,短袖+长裤+普通鞋款,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,23.7,53.6
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,09:30:00,room5,15,短袖+长裤+普通鞋款,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,23.9,54.8
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,10:00:00,room5,15,短袖+长裤+普通鞋款,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,24.0,54.1
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,10:30:00,room5,15,短袖+长裤+普通鞋款,-1.5,-1.5,0.0,0.0,1.0,1.0,0.0,24.0,53.7
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,11:00:00,room5,15,短袖+长裤+普通鞋款,-2.0,-1.0,1.0,0.0,1.0,1.0,0.0,24.1,53.6
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,11:30:00,room5,15,短袖+长裤+普通鞋款,-1.5,-1.0,1.0,1.0,1.0,1.0,0.0,25.4,54.1
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,12:00:00,room5,15,短袖+长裤+普通鞋款,-1.5,-1.0,1.0,1.0,1.0,0.0,0.0,25.7,55.0
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,14:30:00,room5,15,短袖+长裤+普通鞋款,2.5,2.0,1.0,0.0,1.0,-1.0,0.0,25.6,60.3
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,15:00:00,room5,15,短袖+长裤+普通鞋款,2.0,0.0,1.0,1.0,1.0,-1.0,0.0,26.1,60.3
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,15:30:00,room5,15,短袖+长裤+普通鞋款,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,26.4,60.7
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,16:00:00,room5,15,短袖+长裤+普通鞋款,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,26.6,61.9
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,16:30:00,room5,15,短袖+长裤+普通鞋款,1.5,-1.0,1.0,0.0,1.0,-1.0,0.0,26.9,61.4
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,17:00:00,room5,15,短袖+长裤+普通鞋款,1.5,-1.0,1.0,0.0,1.0,-1.0,0.0,27.1,61.0
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,17:30:00,room5,15,短袖+长裤+普通鞋款,1.5,-1.0,1.0,0.0,1.0,-1.0,0.0,27.2,60.9
4,0,28,168,54,19.13265306,内蒙古乌兰察布市,0,1,1,4,4,4,4,4,4,3,4,4,2021/7/24,18:00:00,room5,15,短袖+长裤+普通鞋款,2.5,-1.0,0.0,0.0,1.0,-1.0,0.0,27.2,60.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,09:00:00,room5,9,短袖+长裤+运动鞋,2.0,-1.0,1.0,1.0,1.0,-1.0,0.0,27.9,56.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,09:30:00,room5,9,短袖+长裤+运动鞋,2.0,-1.0,1.0,1.0,1.0,-1.0,0.0,28.1,58.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,10:00:00,room5,9,短袖+长裤+运动鞋,2.2,-1.7,1.0,0.0,1.0,-1.0,0.0,28.4,59.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,10:30:00,room5,9,短袖+长裤+运动鞋,2.8,-2.0,0.0,0.0,1.0,-1.0,-1.0,28.4,61.5
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,11:00:00,room5,9,短袖+长裤+运动鞋,2.0,-1.5,1.0,0.0,1.0,-1.0,0.0,27.5,63.3
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,11:30:00,room5,9,短袖+长裤+运动鞋,1.5,-1.0,1.0,1.0,1.0,-1.0,0.0,27.3,62.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,12:00:00,room5,9,短袖+长裤+运动鞋,0.5,-0.5,1.0,1.0,1.0,-1.0,1.0,27.1,61.8
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,14:30:00,room5,9,短袖+长裤+运动鞋,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,26.2,62.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,15:00:00,room5,9,短袖+长裤+运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,1.0,26.8,60.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,15:30:00,room5,9,短袖+长裤+运动鞋,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,nan,nan
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,16:00:00,room5,9,短袖+长裤+运动鞋,-0.5,-0.5,1.0,1.0,1.0,0.0,1.0,25.2,62.2
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,16:30:00,room5,9,短袖+长裤+运动鞋,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,24.7,58.5
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,17:00:00,room5,9,短袖+长裤+运动鞋,-2.0,-0.5,0.0,0.0,0.0,1.0,-1.0,24.7,58.2
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,17:30:00,room5,9,短袖+长裤+运动鞋,-2.5,-0.5,0.0,0.0,0.0,1.0,-1.0,24.5,56.8
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/20,18:00:00,room5,9,短袖+长裤+运动鞋,-2.0,-0.5,1.0,0.0,0.0,1.0,0.0,25.0,55.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,09:00:00,room5,11,短袖+运动裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,23.7,58.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,09:30:00,room5,11,短袖+运动裤+普通鞋款,0.5,-0.5,1.0,1.0,1.0,-1.0,0.0,24.0,57.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,10:00:00,room5,11,短袖+运动裤+普通鞋款,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,25.4,53.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,10:30:00,room5,11,短袖+运动裤+普通鞋款,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,25.4,51.2
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,11:00:00,room5,11,短袖+运动裤+普通鞋款,0.0,-1.5,1.0,1.0,1.0,0.0,1.0,25.6,51.8
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,11:30:00,room5,11,短袖+运动裤+普通鞋款,0.0,-0.5,1.0,1.0,1.0,0.0,1.0,25.5,50.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,12:00:00,room5,11,短袖+运动裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25.4,49.5
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,14:30:00,room5,11,短袖+运动裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.8,57.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,15:00:00,room5,11,短袖+运动裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.7,57.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,15:30:00,room5,11,短袖+运动裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.5,57.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,16:00:00,room5,11,短袖+运动裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.5,57.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,16:30:00,room5,11,短袖+运动裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.6,58.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,17:00:00,room5,11,短袖+运动裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.6,58.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,17:30:00,room5,11,短袖+运动裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.4,57.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/21,18:00:00,room5,11,短袖+运动裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.3,57.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,09:00:00,room5,2,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,23.7,53.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,09:30:00,room5,2,短袖+短裤+普通鞋款,0.5,-0.5,1.0,1.0,1.0,-1.0,1.0,23.9,54.8
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,10:00:00,room5,2,短袖+短裤+普通鞋款,0.5,-1.0,1.0,1.0,1.0,-1.0,0.0,24.0,54.1
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,10:30:00,room5,2,短袖+短裤+普通鞋款,0.5,-1.0,1.0,1.0,1.0,-1.0,0.0,24.0,53.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,11:00:00,room5,2,短袖+短裤+普通鞋款,0.0,-0.5,1.0,1.0,1.0,-1.0,0.0,24.1,53.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,11:30:00,room5,2,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25.4,54.1
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,12:00:00,room5,2,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25.7,55.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,14:30:00,room5,2,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25.6,60.3
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,15:00:00,room5,2,短袖+短裤+普通鞋款,-0.5,0.0,1.0,1.0,1.0,0.0,1.0,26.1,60.3
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,15:30:00,room5,2,短袖+短裤+普通鞋款,0.5,-0.5,1.0,0.0,1.0,-1.0,0.0,26.4,60.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,16:00:00,room5,2,短袖+短裤+普通鞋款,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,26.6,61.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,16:30:00,room5,2,短袖+短裤+普通鞋款,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,26.9,61.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,17:00:00,room5,2,短袖+短裤+普通鞋款,0.5,-0.5,1.0,1.0,1.0,-1.0,0.0,27.1,61.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,17:30:00,room5,2,短袖+短裤+普通鞋款,0.5,0.0,1.0,1.0,1.0,0.0,0.0,27.2,60.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/24,18:00:00,room5,2,短袖+短裤+普通鞋款,0.5,0.0,1.0,1.0,1.0,0.0,1.0,27.2,60.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,09:00:00,room6,4,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,22.7,69.3
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,09:30:00,room6,4,短袖+短裤+普通鞋款,-0.5,-0.5,1.0,0.0,1.0,1.0,0.0,23.0,68.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,10:00:00,room6,4,短袖+短裤+普通鞋款,-1.0,-0.5,0.0,0.0,1.0,1.0,0.0,23.1,66.5
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,10:30:00,room6,4,短袖+短裤+普通鞋款,-1.5,-1.0,0.0,0.0,1.0,1.0,-1.0,23.2,65.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,11:00:00,room6,4,短袖+短裤+普通鞋款,-2.0,-1.0,0.0,0.0,1.0,1.0,-1.0,23.7,65.8
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,11:30:00,room6,4,短袖+短裤+普通鞋款,-1.0,-0.5,0.0,0.0,1.0,1.0,-1.0,23.7,69.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,12:00:00,room6,4,短袖+短裤+普通鞋款,-1.0,-0.5,0.0,0.0,1.0,1.0,0.0,23.8,68.1
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,14:30:00,room6,4,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,23.9,69.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,15:00:00,room6,4,短袖+短裤+普通鞋款,0.5,-0.5,1.0,1.0,1.0,0.0,1.0,25.1,67.4
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,15:30:00,room6,4,短袖+短裤+普通鞋款,1.0,-0.5,1.0,0.0,0.0,-1.0,0.0,25.7,66.2
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,16:00:00,room6,4,短袖+短裤+普通鞋款,2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,26.7,63.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,16:30:00,room6,4,短袖+短裤+普通鞋款,2.0,-1.5,0.0,0.0,0.0,-1.0,-1.0,27.2,62.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,17:00:00,room6,4,短袖+短裤+普通鞋款,2.5,-1.5,0.0,0.0,0.0,-1.0,-1.0,27.4,60.8
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,17:30:00,room6,4,短袖+短裤+普通鞋款,3.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,27.6,59.9
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/7/27,18:00:00,room6,4,短袖+短裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,27.1,61.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,09:00:00,room5,6,短袖+长裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25.8,61.2
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,09:30:00,room5,6,短袖+长裤+普通鞋款,0.0,-0.5,1.0,1.0,1.0,0.0,1.0,23.3,61.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,10:00:00,room5,6,短袖+长裤+普通鞋款,-0.5,-0.5,1.0,1.0,1.0,0.0,1.0,23.6,61.2
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,10:30:00,room5,6,短袖+长裤+普通鞋款,-0.5,-0.5,1.0,1.0,1.0,0.0,0.0,23.3,59.8
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,11:00:00,room5,6,短袖+长裤+普通鞋款,-0.5,-0.5,1.0,1.0,1.0,0.0,0.0,23.2,59.1
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,11:30:00,room5,6,短袖+长裤+普通鞋款,0.0,-0.5,1.0,1.0,1.0,0.0,1.0,22.9,58.5
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,12:00:00,room5,6,短袖+长裤+普通鞋款,0.0,-0.5,1.0,1.0,1.0,0.0,1.0,25.4,56.1
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,14:30:00,room5,6,短袖+长裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,27.4,55.0
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,15:00:00,room5,6,短袖+长裤+普通鞋款,0.5,-0.5,0.0,0.0,1.0,-1.0,0.0,27.6,55.6
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,15:30:00,room5,6,短袖+长裤+普通鞋款,2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,27.8,55.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,16:00:00,room5,6,短袖+长裤+普通鞋款,2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,28.0,55.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,16:30:00,room5,6,短袖+长裤+普通鞋款,2.0,-1.5,0.0,0.0,0.0,-1.0,0.0,28.0,55.7
5,1,22,180,65,20.0617284,辽宁省鞍山市,-1,1,-1,5,4,3,5,4,4,4,5,5,2021/8/1,17:00:00,room5,6,短袖+长裤+普通鞋款,2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,28.1,55.8
